,bsns_year,corp_code,기말의현금,기초의현금,영업활동현금흐름,재무활동현금흐름,투자활동현금흐름
302,2018,00104698,14034063240.0,25411893586.0,-8499624987.0,-19815200797.0,16934913722.0
303,2019,00104698,19888833385.0,14034063240.0,-20251431758.0,12154513090.0,13948125675.0
304,2020,00104698,53415328414.0,19888833385.0,21748667606.0,17168181616.0,-5369311729.0
305,2021,00104698,38285885835.0,53415328414.0,16719272081.0,-53693155449.0,21831109246.0
306,2022,00104698,19713065735.0,38285885835.0,-3100693947.0,-23485405985.0,8004915368.0
307,2023,00104698,8010885225.0,19713065735.0,8878860685.0,-17430961466.0,-3143254378.0
308,2024,00104698,9841384331.0,8010885225.0,-10219248067.0,16207819538.0,-4075888633.0
309,2023,00163691,26282713128.0,9393219814.0,3077435372.0,-10245414230.0,24057472172.0
310,2024,00163691,11145976536.0,26282713128.0,1904681920.0,-1086333267.0,-15955085245.0
311,2015,00164478,1089111000000.0,1031231000000.0,502153000000.0,-112419000000.0,-333325000000.0
312,2016,00164478,1374706000000.0,1089111000000.0,605066000000.0,-133159000000.0,-196804000000.0
313,2017,00164478,1231443000000.0,1374706000000.0,-39106000000.0,-325846000000.0,345992000000.0
314,2018,00164478,1554508000000.0,1231443000000.0,262581000000.0,39433000000.0,11439000000.0
315,2019,00164478,1153726000000.0,1554508000000.0,159213000000.0,-8564000000.0,-550287000000.0
316,2020,00164478,2106505000000.0,1153726000000.0,1334157000000.0,405780000000.0,-807630000000.0
317,2021,00164478,1954292000000.0,2106505000000.0,1120177000000.0,-312869000000.0,-959911000000.0
318,2022,00164478,2565512000000.0,1954292000000.0,-325273000000.0,-372692000000.0,1311509000000.0
319,2023,00164478,2382136000000.0,2565512000000.0,-834258000000.0,317675000000.0,331898000000.0
320,2024,00164478,3154182000000.0,2382136000000.0,345467000000.0,196977000000.0,224227000000.0
321,2016,00145686,10650426510.0,6225040017.0,5141561276.0,-95733135.0,-620441648.0
322,2016,00145686,10769379112.0,10650426510.0,1482683288.0,-1279593532.0,-84137154.0
323,2017,00145686,6662341332.0,10769379112.0,-1965472747.0,-2077257950.0,-64307083.0
324,2018,00145686,8040088414.0,6662341332.0,106269490.0,666613379.0,604864213.0
325,2020,00145686,4199323577.0,8363737077.0,1099452578.0,0.0,-5242402362.0
326,2021,00145686,6878893423.0,4199323577.0,-888043674.0,-10303550822.0,13871415982.0
327,2022,00145686,6064274176.0,6878893423.0,888016698.0,-249136581.0,-1443707116.0
328,2023,00145686,5682936493.0,6064274176.0,798652780.0,-255005530.0,-919579867.0
329,2024,00145686,5395578638.0,5682936493.0,-583907330.0,-261013821.0,555001100.0
330,2016,00101257,35779780136.0,68606709234.0,14318917767.0,-71206985115.0,24061138250.0
331,2017,00101257,20637665874.0,35779780136.0,-15875606014.0,-42678993951.0,43412485703.0
332,2018,00101257,19815954305.0,20818347184.0,-18315776174.0,13576434099.0,3917630506.0
333,2019,00101257,34904382643.0,19815954305.0,14299706250.0,14663632477.0,-13874910389.0
334,2020,00101257,29078125991.0,34904382643.0,-61980859822.0,51176869808.0,4977733362.0
335,2021,00101257,43096788466.0,29078125991.0,-65127329226.0,78859131107.0,286860594.0
336,2022,00101257,18690996010.0,43096788466.0,13336921917.0,-47210473208.0,9467758835.0
337,2023,00101257,14696737375.0,18690996010.0,11644040776.0,-200431474.0,-15437867937.0
338,2024,00101257,11682566789.0,14696737375.0,11267761554.0,-30430514462.0,16148582322.0
339,2015,00166519,6686092597.0,3311135980.0,25337408130.0,977462405.0,-22975560392.0
340,2016,00166519,5371041031.0,6686092597.0,17666320480.0,-6735671358.0,-12223040667.0
341,2017,00166519,4340931617.0,5371041031.0,7223239516.0,2324193378.0,-10314436631.0
342,2018,00166519,5746019884.0,4340931617.0,8708624130.0,8321319018.0,-15863140565.0
343,2019,00166519,24661446373.0,5746019884.0,17576432005.0,-17966621300.0,19162062942.0
344,2020,00166519,20115511985.0,24661446373.0,11943276219.0,2831558838.0,-19136277418.0
345,2021,00166519,19043905314.0,20115511985.0,2507682388.0,14802233588.0,-18291099184.0
346,2022,00166519,21220349331.0,19043905314.0,32496762723.0,5385223881.0,-35610539998.0
347,2023,00166519,5718170471.0,21220349331.0,-339124546.0,-45253283.0,-15190690357.0
348,2024,00166519,3556354459.0,5718170471.0,11596254791.0,-23266072327.0,9433709192.0
349,2015,00100939,68212274672.0,73812617155.0,26776538595.0,-3106782950.0,-29409395489.0
350,2016,00100939,73784197209.0,68212274672.0,23192454676.0,-3350028500.0,-14592656732.0
351,2017,00100939,44258419919.0,73784197209.0,22756780210.0,-3331547000.0,-48435940092.0
352,2018,00100939,25484896960.0,44258419919.0,6003606982.0,-3643157000.0,-21088625237.0
353,2019,00100939,34414425282.0,25484896960.0,9033037773.0,-4068491293.0,4038670608.0
354,2020,00100939,58619981726.0,34414425282.0,29090385755.0,12260945000.0,-17075562204.0
355,2021,00100939,42097153298.0,58619981726.0,-10836978420.0,12335830840.0,-18039232563.0
356,2022,00100939,42235878521.0,42097153298.0,-16138774663.0,58985215500.0,-42632687561.0
357,2023,00100939,46912512026.0,42235878521.0,25516316781.0,7743576238.0,-28522874174.0
358,2024,00100939,19001151495.0,46912512026.0,6783536563.0,-15438303046.0,-19443700190.0
359,2015,00160588,65742000000.0,48914000000.0,2379000000.0,626378000000.0,-611929000000.0
360,2016,00160588,308367000000.0,65742000000.0,327003000000.0,11916000000.0,-96294000000.0
361,2017,00160588,254317000000.0,308367000000.0,579105000000.0,-190743000000.0,-442412000000.0
362,2018,00160588,355314000000.0,254317000000.0,241292000000.0,-416147000000.0,275852000000.0
363,2019,00160588,322521000000.0,355314000000.0,199411000000.0,-113694000000.0,-118510000000.0
364,2020,00160588,308886000000.0,322521000000.0,355615000000.0,-293274000000.0,-75976000000.0
365,2021,00160588,271604000000.0,308887000000.0,296427000000.0,245498000000.0,-579208000000.0
366,2022,00160588,456176000000.0,271604000000.0,104290000000.0,-425544000000.0,505826000000.0
367,2023,00160588,29425000000.0,456176000000.0,320709000000.0,-615938000000.0,-131521000000.0
368,2024,00160588,186750000000.0,29425000000.0,-338451000000.0,112261000000.0,383517000000.0
369,2024,00123541,17571938887.0,13059378872.0,3289625771.0,-6698175241.0,7921109485.0
370,2016,00123541,819346018.0,2012298850.0,-9762563895.0,23977315406.0,-15407704343.0
371,2017,00123541,441584877.0,819346018.0,847811182.0,10133093331.0,-11358665654.0
372,2018,00123541,9085236533.0,441584877.0,-1749354774.0,16666789629.0,-6273783199.0
373,2019,00123541,14115562491.0,9085236533.0,4656626818.0,-11723007167.0,12096706307.0
374,2020,00123541,7370644777.0,14115562491.0,8233365504.0,-14628269481.0,-350013737.0
375,2021,00123541,24277201251.0,7370644777.0,12448212191.0,8363696794.0,-3905352511.0
376,2022,00123541,16639234512.0,24277201251.0,3143839878.0,-6107875687.0,-4673930930.0
377,2023,00123541,13059378872.0,16639234512.0,941849403.0,-381683585.0,-4140021458.0
378,2015,00123541,2012298850.0,2699984054.0,30818460722.0,-13073001211.0,-18433144715.0
379,2015,00144252,7392534992.0,7488534352.0,,,
380,2016,00144252,3520697886.0,7485683609.0,,,
381,2017,00144252,2760477969.0,3520697886.0,4769644689.0,37889779115.0,-43396297339.0
382,2018,00144252,4867025179.0,2760477969.0,-4260533588.0,10140761659.0,-3773182971.0
383,2019,00144252,11132774299.0,4867025179.0,9692565983.0,-2684538631.0,-809613135.0
384,2020,00144252,13174078426.0,11132774299.0,11233414199.0,-18324233728.0,9569227889.0
385,2021,00144252,9677859627.0,13174078426.0,6589066221.0,-6372760831.0,-3922524190.0
386,2022,00144252,3344411352.0,9677859627.0,3514565795.0,440746943.0,-10288761013.0
387,2023,00144252,12148779014.0,3344411352.0,11379330393.0,-8038797900.0,5467671554.0
388,2024,00144252,5791791396.0,12148779014.0,8210919077.0,-1113433216.0,-13460621582.0
389,2015,00147222,770653701.0,3115269950.0,4226654071.0,-6629986318.0,57756690.0
390,2016,00147222,880050974.0,770653701.0,4301660416.0,-17862324787.0,13669948992.0
391,2017,00147222,1363542477.0,880050974.0,-11128835976.0,-40125867673.0,51771356859.0
392,2018,00147222,380734881.0,1363542477.0,-12252498593.0,-17303158533.0,28572868193.0
393,2019,00147222,281189066.0,380734881.0,-9076416055.0,3424514878.0,5552352080.0
394,2020,00147222,1671526829.0,281189066.0,-15735983159.0,-22134203476.0,39260524400.0
395,2021,00147222,492141027.0,1671526829.0,-2239937875.0,-4455956497.0,5516508570.0
396,2022,00147222,2926688658.0,492141027.0,-70376782185.0,-126954168669.0,199765815634.0
397,2023,00147222,5464588983.0,2926688658.0,-32701409890.0,-15682431354.0,50922646168.0
398,2024,00147222,21078489713.0,5464588983.0,10112048485.0,-12452749833.0,17896631882.0
399,2021,00159573,60218567022.0,36852134809.0,30613421343.0,-6198748620.0,-1226001024.0
400,2022,00159573,32354333166.0,24243175858.0,21024138599.0,-6993145873.0,-5713761409.0
401,2023,00159573,31527556710.0,32354333166.0,15212560696.0,-6975479812.0,-9009864304.0
402,2024,00159573,23769420516.0,31527556710.0,15529702760.0,-7003265926.0,-16468271145.0
403,2017,00160843,102087609915.0,110782463392.0,182244045055.0,-85790773537.0,-101907140023.0
404,2018,00160843,118765481683.0,102087609915.0,182780277679.0,-50894631639.0,-114336834377.0
405,2019,00160843,84227308511.0,118765481683.0,160796839046.0,-70941328635.0,-123827486533.0
406,2020,00160843,47731453775.0,84227308511.0,310467237760.0,-76150273562.0,-265306512584.0
407,2021,00160843,181799440845.0,47731453775.0,391303243853.0,-4884073073.0,-251392646260.0
408,2022,00160843,148514126416.0,181799440845.0,728512079384.0,-46026730701.0,-710020676104.0
409,2023,00160843,176053267565.0,150860995132.0,174610654128.0,-145726160070.0,900328637.0
410,2024,00160843,151676647107.0,176053267565.0,378617343359.0,-55391812833.0,-348438470345.0
411,2015,00160843,104789975572.0,39292222861.0,150510353710.0,-71767077756.0,-12201260803.0
412,2016,00160843,110782463392.0,104789975572.0,247018873062.0,-118529941086.0,-121028467674.0
413,2020,00135999,1163288243.0,330302594.0,1332652528.0,-502350399.0,2683520.0
414,2021,00135999,1206648358.0,1163288243.0,398771002.0,-472965983.0,117555096.0
415,2022,00135999,644061266.0,1206648358.0,915122338.0,-1627065794.0,149356364.0
416,2023,00135999,346260477.0,644061266.0,475959622.0,-817760411.0,44000000.0
417,2015,00135999,207149604.0,4680631.0,-792605432.0,1100055084.0,-104980679.0
418,2016,00135999,60986054.0,207149604.0,1079247116.0,-2065346020.0,839935354.0
419,2017,00135999,211169865.0,60986054.0,1085399996.0,-1282770266.0,347554081.0
420,2018,00135999,210895023.0,211169865.0,1044626236.0,-1013144088.0,-31756990.0
421,2019,00135999,330302594.0,210895023.0,1037998647.0,-880492836.0,-38098240.0
422,2024,00135999,203512408.0,346260477.0,619963267.0,-761911336.0,-800000.0
423,2015,00134723,4609977004.0,2109317353.0,1646307356.0,21865637506.0,-21011285211.0
424,2016,00134723,3904146895.0,4609977004.0,-19963673383.0,15892889591.0,3364953683.0
425,2017,00134723,7110276564.0,3904146895.0,-12217742042.0,117565124125.0,-102141252414.0
426,2018,00134723,7711735156.0,7110276564.0,-58179074678.0,75264293771.0,-16483760501.0
427,2019,00134723,11363260066.0,7711735156.0,23872701568.0,-16027854462.0,-4193322196.0
428,2020,00134723,11152944592.0,11363260066.0,45793080957.0,-42268103395.0,-2858153849.0
429,2021,00134723,18998747850.0,11152944592.0,-23288454790.0,21286531365.0,9331033738.0
430,2022,00134723,19377778608.0,18998747850.0,2605211.0,-3433407446.0,3453825562.0
431,2023,00134723,43176276579.0,19377778608.0,5580446577.0,32168444246.0,-13902626496.0
432,2024,00134723,59578924894.0,43176276579.0,32039822217.0,6871897475.0,-22802605566.0
433,2017,00148540,33462108000.0,17139630000.0,59789856000.0,-45402867000.0,1935489000.0
434,2018,00148540,30959375000.0,33462108000.0,77542396000.0,-91174193000.0,11129064000.0
435,2019,00148540,5188878000.0,30959375000.0,66613516000.0,21130715000.0,-113514728000.0
436,2020,00148540,20000244000.0,5188878000.0,88474727000.0,147488414000.0,-221151775000.0
437,2021,00148540,11551189000.0,20000244000.0,115424122000.0,-104033022000.0,-19840155000.0
438,2022,00148540,159930766000.0,11551189000.0,134074908000.0,17003537000.0,-2698868000.0
439,2023,00148540,11832823000.0,159930766000.0,153549931000.0,-231615806000.0,-70032068000.0
440,2024,00148540,109907474000.0,11832823000.0,119654105000.0,-70343313000.0,48763859000.0
441,2016,00148540,17139630000.0,43139048000.0,74661884000.0,-194823282000.0,94161980000.0
442,2015,00148540,43139048000.0,21892771000.0,66494656000.0,-93119893000.0,47871514000.0
443,2015,00149947,7510133785.0,4673702946.0,-3860628435.0,14676008836.0,-7980045928.0
444,2016,00149947,38225546235.0,7510133785.0,6418061038.0,33825449039.0,-8769870930.0
445,2017,00149947,31022490507.0,38225546235.0,33236184487.0,-27874637822.0,-9848712272.0
446,2018,00149947,29674977595.0,31022490507.0,52006563714.0,-41188514380.0,-13964843319.0
447,2019,00149947,31811103072.0,29674977595.0,56473537659.0,-24160283285.0,-31634811823.0
448,2020,00149947,5660325123.0,31811103072.0,68541152634.0,-24336826224.0,-69566265768.0
449,2021,00149947,23117069807.0,5660325123.0,18920738383.0,-18185975665.0,16650299133.0
450,2022,00149947,31483112407.0,23117069807.0,62218965414.0,-26665969638.0,-27643513412.0
451,2023,00149947,12925826932.0,31483112407.0,89084056147.0,-36033679340.0,-71827934203.0
452,2024,00149947,3156715493.0,12925826932.0,76813511805.0,-95292038579.0,7905485210.0
453,2024,00112970,15927297410.0,11047333530.0,5111940426.0,3722612953.0,-4280827611.0
454,2015,00112970,3533725298.0,3635786094.0,-10202350462.0,11399358656.0,-1299068990.0
455,2016,00112970,4269879360.0,3533725298.0,-8630807778.0,-6815615237.0,16182577077.0
456,2017,00112970,,,4489698573.0,-23795775507.0,19298460910.0
457,2018,00112970,86758131815.0,4262263336.0,-17059068103.0,-69903006749.0,169457943331.0
458,2019,00112970,15924790847.0,86758131815.0,-19625602855.0,-47747217072.0,-3460521041.0
459,2020,00112970,19093885351.0,15924790847.0,5610979694.0,6809637777.0,-9251522967.0
460,2021,00112970,14078754330.0,19093885351.0,-8700781708.0,14386620415.0,-10699855142.0
461,2022,00112970,15576606011.0,14078754330.0,1701396207.0,-14491106388.0,14291677836.0
462,2023,00112970,11047333530.0,15576606011.0,9762689660.0,-20003701699.0,5748919980.0
463,2015,00120076,296389134751.0,368566152864.0,83174635317.0,177991405890.0,-333558990384.0
464,2016,00120076,64719357207.0,296389134751.0,31549260839.0,-13694338774.0,-249523310105.0
465,2017,00120076,114777445607.0,64719357207.0,79777077479.0,-100890061885.0,71171072806.0
466,2018,00120076,80089466573.0,114777445607.0,34793357008.0,-94529462344.0,25247961478.0
467,2019,00120076,88139699261.0,80089466573.0,15508382746.0,-165239974673.0,157735285636.0
468,2020,00120076,328406061159.0,88139699261.0,20381046441.0,-98865204491.0,320761018878.0
469,2021,00120076,262489015777.0,328406061159.0,-5635131193.0,-111897586830.0,51589278023.0
470,2022,00120076,681339714211.0,262489015777.0,350664004152.0,179038119395.0,-110792213902.0
471,2023,00120076,240177109411.0,681339714211.0,96997283044.0,97773576574.0,-636115705633.0
472,2024,00120076,143179788391.0,240177109411.0,91778416755.0,160614879298.0,-349448339680.0
473,2024,00113243,57846776474.0,141867638454.0,39551700699.0,91561600733.0,-215199156810.0
474,2015,00113243,62371512158.0,80972348165.0,34197330070.0,-20777093732.0,-32070485825.0
475,2016,00113243,42002518394.0,62371512158.0,43126693362.0,-45619840459.0,-18146106784.0
476,2017,00113243,23469506446.0,42002518394.0,16764830425.0,-21491923083.0,-13730585889.0
477,2018,00113243,58214993102.0,23469506446.0,30096136261.0,-15004087269.0,19656453153.0
478,2019,00113243,57847495822.0,58214993102.0,-9302812647.0,-16814641764.0,25788432866.0
479,2020,00113243,75854487786.0,57847495822.0,19036357117.0,15212216304.0,-15822763009.0
480,2021,00113243,54116117627.0,75854487786.0,11771978272.0,41069307004.0,-74696435795.0
481,2022,00113243,46735860424.0,54116117627.0,-54810336654.0,-1957849437.0,49429638935.0
482,2023,00113243,141867638454.0,46735860424.0,62922717992.0,9171073699.0,23046139503.0
483,2015,00104519,204562264.0,362649584.0,-691347054.0,-2474763188.0,3006755610.0
484,2016,00104519,134391175.0,204562264.0,175507883.0,-851655948.0,606081381.0
485,2017,00104519,915034462.0,134391175.0,-2767209342.0,4309295102.0,-753184074.0
486,2018,00104519,260748082.0,915034462.0,-5954553641.0,-15204967212.0,20506005143.0
487,2019,00104519,2500593628.0,260748082.0,-6376380035.0,18504664385.0,-9888438245.0
488,2020,00104519,507528828.0,2500593628.0,-9671738108.0,16350744208.0,-8672070900.0
489,2021,00104519,6132340827.0,507528828.0,1413295755.0,21684626762.0,-17473110518.0
490,2022,00104519,8456313414.0,6132340827.0,1233381786.0,18495371668.0,-17404780867.0
491,2023,00104519,2207016821.0,8456313414.0,-5153739920.0,25326491608.0,-26422048281.0
492,2024,00104519,8625908.0,2207016821.0,-5827162093.0,9358154033.0,-5729382853.0
493,2015,00106395,3239671009.0,2382059470.0,-25430714296.0,-13188000000.0,39476383658.0
494,2016,00106395,1864901024.0,3239671009.0,889680067.0,-18575000000.0,16305790081.0
495,2017,00106395,647365713.0,1864901024.0,819730670.0,4970100000.0,-7005086989.0
496,2018,00106395,9333990584.0,647365713.0,8038125265.0,-63229516698.0,63895331321.0
497,2019,00106395,7697230801.0,9333990584.0,-3748361378.0,-50795282844.0,52921081395.0
498,2020,00106395,7972904216.0,7697230801.0,-5790531857.0,5753847620.0,315218468.0
499,2021,00106395,12422863510.0,7972904216.0,-8802848206.0,39604849321.0,-26352483120.0
500,2022,00106395,4888713545.0,12422863510.0,-8203979113.0,-13993948809.0,14666478323.0
501,2023,00106395,7034687527.0,5240470204.0,-1197479904.0,-5454381770.0,8447894720.0
502,2024,00106395,2300127211.0,7034687527.0,262265613.0,-5765746844.0,767125757.0
503,2015,00114792,265324110000.0,167819207000.0,544096124000.0,-961406638000.0,514815417000.0
504,2016,00114792,428902515000.0,265324110000.0,655891138000.0,-369071118000.0,-123241615000.0
505,2017,00114792,289614607354.0,428902515150.0,-46070925447.0,-81715932204.0,-11501050145.0
506,2018,00114792,284300146308.0,289614607354.0,483958653592.0,-424061451199.0,-65211663439.0
507,2019,00114792,302446613526.0,284300146308.0,97148166332.0,-16045014421.0,-62956684693.0
508,2020,00114792,151609205060.0,302446613526.0,563218811974.0,-324520057173.0,-389536163267.0
509,2021,00114792,330551693559.0,151609205060.0,33781296511.0,123856315443.0,21304876545.0
510,2022,00114792,567254939484.0,330551693559.0,620185846112.0,-288788211266.0,-94694388921.0
511,2024,00114792,42834615932.0,113606123140.0,25470423888.0,-30948306576.0,-65293624520.0
