회사코드,회사명,종목코드,사업연도,금융상품관련순손익_당기,당기순이익_당기,당기순이익(손실)_당기,매출액_당기,법인세차감전 순이익_당기,순수수료손익_당기,순이자손익_당기,영업비용_당기,영업이익_당기,영업이익(손실)_당기,이자비용_당기,이자수익_당기,총포괄손익_당기,파생상품관련손익_당기,금융상품관련순손익_전기,당기순이익_전기,당기순이익(손실)_전기,매출액_전기,법인세차감전 순이익_전기,순수수료손익_전기,순이자손익_전기,영업비용_전기,영업이익_전기,영업이익(손실)_전기,이자비용_전기,이자수익_전기,총포괄손익_전기,파생상품관련손익_전기
102140,경인전자,9140,2016,,-67763579.0,-67763579.0,15215858398.0,-101567465.0,,,,103414689.0,,,,,,,1254084178.0,1254084178.0,15664232073.0,1510192001.0,,,,158090594.0,,,,,
102140,경인전자,9140,2017,,-484125666.0,-484125666.0,8741249395.0,-484226610.0,,,,-258728331.0,,,,,,,-67763579.0,-67763579.0,15215858398.0,-101567465.0,,,,103414689.0,,,,,
102140,경인전자,9140,2018,,174939157.0,174939157.0,7834328239.0,159505786.0,,,,-519478430.0,,,,,,,-484125666.0,-484125666.0,8741249395.0,-484226610.0,,,,-258728331.0,,,,,
102140,경인전자,9140,2019,,487900766.0,487900766.0,5215907783.0,511178708.0,,,,-807914885.0,,,,,,,174939157.0,174939157.0,7834328239.0,159505786.0,,,,-519478430.0,,,,,
102140,경인전자,9140,2020,,-518401889.0,-518401889.0,10514134072.0,174123877.0,,,,123655590.0,,,,,,,487900766.0,487900766.0,5215907783.0,511178708.0,,,,-807914885.0,,,,,
102140,경인전자,9140,2021,,2068704627.0,2068704627.0,15381397359.0,2470990256.0,,,,1096584933.0,,,,,,,-518401889.0,-518401889.0,10514134072.0,174123877.0,,,,123655590.0,,,,,
102140,경인전자,9140,2022,,4154485055.0,4154485055.0,9908180607.0,5545220687.0,,,,-38963675.0,,,,,,,2068704627.0,2068704627.0,15381397359.0,2470990256.0,,,,1096584933.0,,,,,
102140,경인전자,9140,2023,,2467213499.0,2467213499.0,11899866972.0,3121186686.0,,,,154332825.0,,,,2976040622.0,,,4154485055.0,4154485055.0,9908180607.0,5545220687.0,,,,-38963675.0,,,,4534440592.0,
102353,경창산업,24910,2015,,5472865301.0,5472865301.0,513547198045.0,9011655095.0,,,,10276297632.0,,,,,,,21147261424.0,21147261424.0,520926896243.0,22265399399.0,,,,22645381814.0,,,,,
102353,경창산업,24910,2016,,13638631820.0,13638631820.0,538331208850.0,16545482292.0,,,,16069550243.0,,,,,,,5472865301.0,5472865301.0,513547198045.0,9011655095.0,,,,10276297632.0,,,,,
102353,경창산업,24910,2017,,-21315430300.0,-21315430300.0,468698519530.0,-24057933740.0,,,,-8777489040.0,,,,,,,13638631820.0,13638631820.0,538331208850.0,16545482292.0,,,,16069550243.0,,,,,
102353,경창산업,24910,2018,,-46002791321.0,-46002791321.0,500886486667.0,-48600813151.0,,,,18709890676.0,,,,,,,-29127227901.0,-29127227901.0,468698519530.0,-34073058870.0,,,,-20126422505.0,,,,,
102353,경창산업,24910,2019,,-61792226986.0,-61792226986.0,450785698791.0,-59702399573.0,,,,-11354652655.0,,,,,,,-46002791321.0,-46002791321.0,500886486667.0,-48600813151.0,,,,18709890676.0,,,,,
102353,경창산업,24910,2020,,5978990110.0,5978990110.0,418937427929.0,6602260410.0,,,,12718311193.0,,,,,,,-61792226986.0,-61792226986.0,450785698791.0,-59702399573.0,,,,-11354652655.0,,,,,
102353,경창산업,24910,2021,,6438611797.0,6438611797.0,494508083202.0,8326734025.0,,,,15096286389.0,,,,,,,5978990110.0,5978990110.0,418937427929.0,6602260410.0,,,,12718311193.0,,,,,
102353,경창산업,24910,2022,,24802178421.0,24802178421.0,540589307261.0,13274818890.0,,,,16201044607.0,,,,,,,6438611797.0,6438611797.0,494508083202.0,8326734025.0,,,,15096286389.0,,,,,
102353,경창산업,24910,2023,,10200104452.0,10200104452.0,588659442952.0,13102823917.0,,,,18526325478.0,,,,9424572396.0,,,24802178421.0,24802178421.0,540589307261.0,13274818890.0,,,,16201044607.0,,,,33207988032.0,
102432,계룡건설산업,13580,2015,,10278813568.0,10278813568.0,1124406619975.0,12366047816.0,,,,29279126497.0,,,,,,,-119632224338.0,-119632224338.0,1074601304917.0,-151097054438.0,,,,-110818092339.0,,,,,
102432,계룡건설산업,13580,2016,,17539235561.0,17539235561.0,1418298386178.0,32159607355.0,,,,60951089945.0,,,,,,,10278813568.0,10278813568.0,1124406619975.0,12366047816.0,,,,29279126497.0,,,,,
102432,계룡건설산업,13580,2017,,44411499522.0,44411499522.0,1481463088954.0,62860179614.0,,,,78688035235.0,,,,,,,17539235561.0,17539235561.0,1418298386178.0,32159607355.0,,,,60951089945.0,,,,,
102432,계룡건설산업,13580,2018,,63792928386.0,63792928386.0,1533433178446.0,85908440161.0,,,,99416014993.0,,,,,,,44411499522.0,44411499522.0,1481463088954.0,62860179614.0,,,,78688035235.0,,,,,
102432,계룡건설산업,13580,2019,,83077813090.0,83077813090.0,1649389656049.0,107506326760.0,,,,116922456688.0,,,,,,,63792928386.0,63792928386.0,1533433178446.0,85908440161.0,,,,99416014993.0,,,,,
102432,계룡건설산업,13580,2020,,101814090741.0,101814090741.0,1571292959736.0,129213755395.0,,,,151990194050.0,,,,,,,83077813090.0,83077813090.0,1649389656049.0,107506326760.0,,,,116922456688.0,,,,,
102432,계룡건설산업,13580,2021,,149700379317.0,149700379317.0,1870762288982.0,202036409296.0,,,,203621424439.0,,,,,,,101814090741.0,101814090741.0,1571292959736.0,129213755395.0,,,,151990194050.0,,,,,
102432,계룡건설산업,13580,2022,,58220410707.0,58220410707.0,2052333741476.0,87514928661.0,,,,96367097203.0,,,,,,,149700379317.0,149700379317.0,1870762288982.0,202036409296.0,,,,203621424439.0,,,,,
102432,계룡건설산업,13580,2023,,42691266990.0,42691266990.0,1954035423106.0,55346376749.0,,,,61452446130.0,,,,52818908554.0,,,58220410707.0,58220410707.0,2052333741476.0,87514928661.0,,,,96367097203.0,,,,53395516015.0,
102618,계양전기,12200,2015,,9581186296.0,9581186296.0,281439707179.0,10745513408.0,,,,7668957304.0,,,,,,,6500770349.0,6500770349.0,271730762235.0,7413334043.0,,,,5251183426.0,,,,,
102618,계양전기,12200,2016,,17197676290.0,17197676290.0,317306131165.0,20556253606.0,,,,13741814889.0,,,,,,,9581186296.0,9581186296.0,281439707179.0,10745513408.0,,,,7668957304.0,,,,,
102618,계양전기,12200,2017,,7303305200.0,7303305200.0,323602675716.0,10155712796.0,,,,10831918863.0,,,,,,,16420470526.0,16420470526.0,317306131165.0,19559835960.0,,,,13373485243.0,,,,,
102618,계양전기,12200,2018,,7364980007.0,7364980007.0,353546149356.0,8083479384.0,,,,11991219875.0,,,,,,,7303305200.0,7303305200.0,323602675716.0,10155712796.0,,,,10831918863.0,,,,,
102618,계양전기,12200,2019,,-2517867978.0,-2517867978.0,365594739995.0,-4217870224.0,,,,4573891728.0,,,,,,,7364980007.0,7364980007.0,353546149356.0,8083479384.0,,,,11991219875.0,,,,,
102618,계양전기,12200,2020,,9407952755.0,9407952755.0,363208327854.0,9690138677.0,,,,3933855639.0,,,,,,,-2517867978.0,-2517867978.0,365594739995.0,-4217870224.0,,,,4573891728.0,,,,,
102618,계양전기,12200,2021,,-7406510719.0,-7406510719.0,376258560498.0,-8615333397.0,,,,2375364409.0,,,,,,,9407952755.0,9407952755.0,363208327854.0,9690138677.0,,,,3933855639.0,,,,,
102618,계양전기,12200,2022,,-27580449089.0,-27580449089.0,362961298257.0,-35056166479.0,,,,-8711396326.0,,,,,,,-7406510719.0,-7406510719.0,376258560498.0,-8615333397.0,,,,2375364409.0,,,,,
102618,계양전기,12200,2023,,32800914.0,32800914.0,376948717037.0,-1023412394.0,,,,-3689786623.0,,,,-6567214509.0,,,-27580449089.0,-27580449089.0,362961298257.0,-35056166479.0,,,,-8711396326.0,,,,-23186265619.0,
102681,고려개발,4200,2015,,-119797142354.0,-119797142354.0,607061245847.0,-143985566304.0,,,,-79751996147.0,,,,,,,-61724871029.0,-61724871029.0,686764258010.0,-62283864347.0,,,,16489801381.0,,,,,
102681,고려개발,4200,2016,,-30536187744.0,-30536187744.0,623864862606.0,-33101136411.0,,,,26345787636.0,,,,,,,-119797142354.0,-119797142354.0,607061245847.0,-143985566304.0,,,,-79751996147.0,,,,,
102681,고려개발,4200,2017,,5722590645.0,5722590645.0,663099105607.0,9688969643.0,,,,56300586296.0,,,,,,,-30536187744.0,-30536187744.0,623864862606.0,-33101136411.0,,,,26345787636.0,,,,,
102681,고려개발,4200,2018,,621453659.0,621453659.0,554056737260.0,2589910961.0,,,,39963535027.0,,,,,,,5722590645.0,5722590645.0,663099105607.0,9688969643.0,,,,56300586296.0,,,,,
102681,고려개발,4200,2019,,34327669895.0,34327669895.0,684940210963.0,46431012842.0,,,,63107964756.0,,,,,,,621453659.0,621453659.0,554056737260.0,2589910961.0,,,,39963535027.0,,,,,
102751,고려산업,2140,2015,,4798166417.0,4798166417.0,181565997324.0,6759699226.0,,,,7340845942.0,,,,,,,8209829296.0,8209829296.0,180738228993.0,10222894318.0,,,,10686240591.0,,,,,
102751,고려산업,2140,2016,,4879802142.0,4879802142.0,165242166501.0,6400109475.0,,,,6320298918.0,,,,,,,4798166417.0,4798166417.0,181565997324.0,6759699226.0,,,,7340845942.0,,,,,
102751,고려산업,2140,2017,,5123272546.0,5123272546.0,167855862514.0,7417705893.0,,,,6007783845.0,,,,,,,4879802142.0,4879802142.0,165242166501.0,6400109475.0,,,,6320298918.0,,,,,
102751,고려산업,2140,2018,,3041507866.0,3041507866.0,151001858422.0,3755374524.0,,,,4512560598.0,,,,,,,5123272546.0,5123272546.0,167855862514.0,7417705893.0,,,,6007783845.0,,,,,
102751,고려산업,2140,2019,,4098127082.0,4098127082.0,186152585273.0,5682897538.0,,,,5188771796.0,,,,,,,3041507866.0,3041507866.0,151001858422.0,3755374524.0,,,,4512560598.0,,,,,
102751,고려산업,2140,2020,,5869109558.0,5869109558.0,183906292922.0,7924502573.0,,,,7481861435.0,,,,,,,4098127082.0,4098127082.0,186152585273.0,5682897538.0,,,,5188771796.0,,,,,
102751,고려산업,2140,2021,,2807105700.0,2807105700.0,203466116798.0,3838019581.0,,,,3348437698.0,,,,,,,5869109558.0,5869109558.0,183906292922.0,7924502573.0,,,,7481861435.0,,,,,
102751,고려산업,2140,2022,,1853170864.0,1853170864.0,272260521452.0,1931650041.0,,,,5775173268.0,,,,,,,2807105700.0,2807105700.0,203466116798.0,3838019581.0,,,,3348437698.0,,,,,
102751,고려산업,2140,2023,,2064110689.0,2064110689.0,305568523157.0,3107476281.0,,,,7468395425.0,,,,2005403288.0,,,1853170864.0,1853170864.0,272260521452.0,1931650041.0,,,,5775173268.0,,,,1201555277.0,
102760,두산건설,11160,2015,,-497977558389.0,-497977558389.0,1737769834989.0,-476720346430.0,,,,-169741616652.0,,,,,,,-48937498077.0,-48937498077.0,2135283493152.0,-55842941480.0,,,,134169045786.0,,,,,
102760,두산건설,11160,2016,,-371528019849.0,-371528019849.0,1274565797672.0,-256547355357.0,,,,12804686143.0,,,,,,,-497977558389.0,-497977558389.0,1185297683299.0,-409708033024.0,,,,-127887457808.0,,,,,
102760,두산건설,11160,2017,,-185632412180.0,-185632412180.0,1475259765251.0,-138447731241.0,,,,48847626050.0,,,,,,,-371528019849.0,-371528019849.0,1274565797672.0,-256547355357.0,,,,12804686143.0,,,,,
102760,두산건설,11160,2018,,-580706936151.0,-580706936151.0,1504060015415.0,-559180524031.0,,,,-57837546263.0,,,,,,,-185632412180.0,-185632412180.0,1475259765251.0,-138447731241.0,,,,48847626050.0,,,,,
102760,두산건설,11160,2019,,-95534399224.0,-95534399224.0,1729861347709.0,-51732733209.0,,,,74701411587.0,,,,,,,-580706936151.0,-580706936151.0,1504060015415.0,-559180524031.0,,,,-57837546263.0,,,,,
102760,두산건설,11160,2020,,-179060839824.0,-179060839824.0,1828660921710.0,-166550487682.0,,,,31080422811.0,,,,,,,-95534399224.0,-95534399224.0,1729861347709.0,-51732733209.0,,,,74701411587.0,,,,,
102760,두산건설,11160,2021,,10167043163.0,10167043163.0,1398804229149.0,10723354303.0,,,,88900602102.0,,,,,,,-179060839824.0,-179060839824.0,1828660921710.0,-166550487682.0,,,,31080422811.0,,,,,
102760,두산건설,11160,2022,,-213159600253.0,-213159600253.0,1190694022806.0,-208873407692.0,,,,32696659298.0,,,,,,,10167043163.0,10167043163.0,1398804229149.0,10723354303.0,,,,88900602102.0,,,,,
102760,두산건설,11160,2023,,-82357941880.0,-82357941880.0,1717632047375.0,-80713081518.0,,,,83831524620.0,,,,-85843012773.0,,,-213159600253.0,-213159600253.0,1190694022806.0,-208873407692.0,,,,32696659298.0,,,,-216358417975.0,
102858,고려아연,10130,2015,,490113814505.0,490113814505.0,4087039959406.0,635098710611.0,,,,636975990114.0,,,,,,,462447445314.0,462447445314.0,4214904855317.0,610814332009.0,,,,634092972770.0,,,,,
102858,고려아연,10130,2016,,537489125500.0,537489125500.0,5044841798110.0,711620469484.0,,,,688385342987.0,,,,,,,490113814505.0,490113814505.0,4087039959406.0,635098710611.0,,,,636975990114.0,,,,,
102858,고려아연,10130,2017,,530648641006.0,530648641006.0,5452393302943.0,766791489128.0,,,,761189744864.0,,,,,,,537489125500.0,537489125500.0,5044841798110.0,711620469484.0,,,,688385342987.0,,,,,
102858,고려아연,10130,2018,,460562560102.0,460562560102.0,5527738463571.0,637461633052.0,,,,647503324667.0,,,,,,,530648641006.0,530648641006.0,5452393302943.0,766791489128.0,,,,761189744864.0,,,,,
102858,고려아연,10130,2019,,567066366220.0,567066366220.0,5218822665377.0,783138956215.0,,,,729247693862.0,,,,,,,460562560102.0,460562560102.0,5527738463571.0,637461633052.0,,,,647503324667.0,,,,,
102858,고려아연,10130,2020,,561284701649.0,561284701649.0,5652149467541.0,776799628819.0,,,,780769550166.0,,,,,,,567066366220.0,567066366220.0,5218822665377.0,783138956215.0,,,,729247693862.0,,,,,
102858,고려아연,10130,2021,,753966394188.0,753966394188.0,7162506077531.0,1032515633886.0,,,,924590389102.0,,,,,,,561284701649.0,561284701649.0,5652149467541.0,776799628819.0,,,,780769550166.0,,,,,
102858,고려아연,10130,2022,,656193706473.0,656193706473.0,8081377635065.0,876898599776.0,,,,931364083676.0,,,,,,,753966394188.0,753966394188.0,7162506077531.0,1032515633886.0,,,,924590389102.0,,,,,
102858,고려아연,10130,2023,,585594952471.0,585594952471.0,7291069464175.0,785429119375.0,,,,707392462861.0,,,,510686162859.0,,,656193706473.0,656193706473.0,8081377635065.0,876898599776.0,,,,931364083676.0,,,,546337140200.0,
103006,고려제강,2240,2015,,,,509762636850.0,22962806030.0,,,,27487105642.0,,,,,,,,,557169323744.0,13701702817.0,,,,30253981639.0,,,,,
103006,고려제강,2240,2016,,,,449611059217.0,34846243830.0,,,,23189566392.0,,,,,,,,,509762636850.0,22962806030.0,,,,27487105642.0,,,,,
103006,고려제강,2240,2017,,18868400180.0,18868400180.0,459185338963.0,26508789573.0,,,,22034609177.0,,,,,,,31257344744.0,31257344744.0,449611059217.0,34846243830.0,,,,23189566392.0,,,,,
103006,고려제강,2240,2018,,19244519266.0,19244519266.0,467174936522.0,21877492327.0,,,,26658070509.0,,,,,,,18868400180.0,18868400180.0,459185338963.0,26508789573.0,,,,22034609177.0,,,,,
103006,고려제강,2240,2019,,20207605954.0,20207605954.0,495658415989.0,27597921112.0,,,,30148853454.0,,,,,,,19244519266.0,19244519266.0,467174936522.0,21877492327.0,,,,26658070509.0,,,,,
103006,고려제강,2240,2020,,11727397352.0,11727397352.0,437062776642.0,20806231959.0,,,,28478929232.0,,,,,,,20207605954.0,20207605954.0,495658415989.0,27597921112.0,,,,30148853454.0,,,,,
103006,고려제강,2240,2021,,43956830202.0,43956830202.0,496814840485.0,58220498903.0,,,,36735973170.0,,,,,,,11727397352.0,11727397352.0,437062776642.0,20806231959.0,,,,28478929232.0,,,,,
103006,고려제강,2240,2022,,45128787837.0,45128787837.0,559167199666.0,60233515302.0,,,,43001257314.0,,,,,,,43956830202.0,43956830202.0,496814840485.0,58220498903.0,,,,36735973170.0,,,,,
103006,고려제강,2240,2023,,51705119565.0,51705119565.0,516985557167.0,61916955727.0,,,,45764077929.0,,,,49638460021.0,,,45128787837.0,45128787837.0,559167199666.0,60233515302.0,,,,43001257314.0,,,,47627940778.0,
103015,고려제약,14570,2015,,1773790445.0,1773790445.0,47390586387.0,2608650457.0,,,,2534544435.0,,,,,,,2151405231.0,2151405231.0,45392248271.0,2198752440.0,,,,2836730779.0,,,,,
103015,고려제약,14570,2016,,5050061653.0,5050061653.0,55308132670.0,6066543494.0,,,,6133563198.0,,,,,,,1773790445.0,1773790445.0,47390586387.0,2608650457.0,,,,2534544435.0,,,,,
103015,고려제약,14570,2017,,4683288211.0,4683288211.0,55402563119.0,5431562936.0,,,,5298765394.0,,,,,,,5050061653.0,5050061653.0,55308132670.0,6066543494.0,,,,6133563198.0,,,,,
103015,고려제약,14570,2018,,6562473404.0,6562473404.0,52027666944.0,8129008014.0,,,,3527000191.0,,,,,,,4683288211.0,4683288211.0,55402563119.0,5431562936.0,,,,5298765394.0,,,,,
103015,고려제약,14570,2019,,3895308944.0,3895308944.0,55529401853.0,4450237620.0,,,,3416383426.0,,,,,,,6562473404.0,6562473404.0,52027666944.0,8129008014.0,,,,3527000191.0,,,,,
103015,고려제약,14570,2020,,7359653746.0,7359653746.0,66789304915.0,9239819568.0,,,,11039327372.0,,,,,,,3895308944.0,3895308944.0,55529401853.0,4450237620.0,,,,3416383426.0,,,,,
103015,고려제약,14570,2021,,9042317864.0,9042317864.0,74465727431.0,11320584676.0,,,,11266187438.0,,,,,,,7359653746.0,7359653746.0,66789304915.0,9239819568.0,,,,11039327372.0,,,,,
103015,고려제약,14570,2022,,11808841484.0,11808841484.0,79984056441.0,14684753622.0,,,,14329019414.0,,,,,,,9042317864.0,9042317864.0,74465727431.0,11320584676.0,,,,11266187438.0,,,,,
103015,고려제약,14570,2023,,-4916772792.0,-4916772792.0,81374983430.0,8265319805.0,,,,18025892026.0,,,,-5699748846.0,,,11808841484.0,11808841484.0,79984056441.0,14684753622.0,,,,14329019414.0,,,,9852324703.0,
103042,케이씨티시,9070,2015,,11132478588.0,11132478588.0,245332562541.0,11385223594.0,,,,8264712162.0,,,,,,,6423136045.0,6423136045.0,210836977342.0,8161994897.0,,,,7540534439.0,,,,,
103042,케이씨티시,9070,2016,,13917237486.0,13917237486.0,257468145190.0,18016207502.0,,,,11347468533.0,,,,,,,11132478588.0,11132478588.0,245332562541.0,11385223594.0,,,,8264712162.0,,,,,
103042,케이씨티시,9070,2017,,7941907326.0,7941907326.0,269407698114.0,10192635904.0,,,,12134882275.0,,,,,,,13917237486.0,13917237486.0,257468145190.0,18016207502.0,,,,11347468533.0,,,,,
103042,케이씨티시,9070,2018,,9077424290.0,9077424290.0,308710251517.0,11402061284.0,,,,12226910707.0,,,,,,,7941907326.0,7941907326.0,269407698114.0,10192635904.0,,,,12134882275.0,,,,,
103042,케이씨티시,9070,2019,,8031914388.0,8031914388.0,327327783733.0,10137460561.0,,,,12333097580.0,,,,,,,9077424290.0,9077424290.0,308710251517.0,11402061284.0,,,,12226910707.0,,,,,
103042,케이씨티시,9070,2020,,10902501749.0,10902501749.0,353271002232.0,13163127171.0,,,,13603098330.0,,,,,,,8031914388.0,8031914388.0,327327783733.0,10137460561.0,,,,12333097580.0,,,,,
103042,케이씨티시,9070,2021,,14575522655.0,14575522655.0,465993398412.0,18458054319.0,,,,20676218212.0,,,,,,,10902501749.0,10902501749.0,353271002232.0,13163127171.0,,,,13603098330.0,,,,,
103042,케이씨티시,9070,2022,,12222578454.0,12222578454.0,628065353016.0,14957802215.0,,,,22866088869.0,,,,,,,14575522655.0,14575522655.0,465993398412.0,18458054319.0,,,,20676218212.0,,,,,
103042,케이씨티시,9070,2023,,17139048739.0,17139048739.0,631755325492.0,18064502410.0,,,,24468985111.0,,,,14775063884.0,,,12222578454.0,12222578454.0,628065353016.0,14957802215.0,,,,22866088869.0,,,,13753849565.0,
103130,플레이그램,9810,2015,,3779674144.0,3779674144.0,26387162565.0,3779674144.0,,,,333288109.0,,,,,,,-9481965497.0,-9481965497.0,8911906609.0,-9481965497.0,,,,-1244372166.0,,,,,
103130,플레이그램,9810,2016,,-124027151.0,-124027151.0,17300246809.0,-124027151.0,,,,-280476467.0,,,,,,,3779674144.0,3779674144.0,26387162565.0,3779674144.0,,,,333288109.0,,,,,
103130,플레이그램,9810,2017,,-8382696272.0,-8382696272.0,28103183005.0,-8775540707.0,,,,-2743956269.0,,,,,,,-124027151.0,-124027151.0,12466125846.0,-985830125.0,,,,-1077178553.0,,,,,
103130,플레이그램,9810,2018,,-13908253416.0,-13908253416.0,6528349633.0,-13908253416.0,,,,-1178198079.0,,,,,,,-8382696272.0,-8382696272.0,28103183005.0,-8775540707.0,,,,-2743956269.0,,,,,
103130,플레이그램,9810,2019,,-2685532345.0,-2685532345.0,8774909615.0,-2685532345.0,,,,-1364268652.0,,,,,,,-13908253416.0,-13908253416.0,6528349633.0,-13908253416.0,,,,-1178198079.0,,,,,
103130,플레이그램,9810,2020,,1314848025.0,1314848025.0,28363441760.0,1314848025.0,,,,-2207122988.0,,,,,,,-2685532345.0,-2685532345.0,8774909615.0,-2685532345.0,,,,-1364268652.0,,,,,
103130,플레이그램,9810,2021,,-17011810161.0,-17011810161.0,40831807103.0,-17077446960.0,,,,-1511144382.0,,,,,,,1314848025.0,1314848025.0,28356529079.0,1377631422.0,,,,-2142973414.0,,,,,
103130,플레이그램,9810,2022,,1881534539.0,1881534539.0,51608223735.0,1881534539.0,,,,-4158352087.0,,,,,,,-17011810161.0,-17011810161.0,40831807103.0,-17077446960.0,,,,-1511144382.0,,,,,
103130,플레이그램,9810,2023,,-36968984712.0,-36968984712.0,53927939649.0,-36959723773.0,,,,-4023538347.0,,,,-37053268613.0,,,1881534539.0,1881534539.0,51608223735.0,1881534539.0,,,,-4158352087.0,,,,1820503022.0,
103176,흥국화재,540,2023,,316147000000.0,316147000000.0,,407131000000.0,,,,,407770000000.0,19294000000.0,354285000000.0,-84262000000.0,,,207243000000.0,207243000000.0,,263683000000.0,,,,,263274000000.0,20915000000.0,299258000000.0,1902651000000.0,
103510,인지컨트롤스,23800,2015,,11634269994.0,11634269994.0,436482370987.0,13363893498.0,,,,12140905316.0,,,,,,,5537458802.0,5537458802.0,403679698611.0,7655898584.0,,,,9139059555.0,,,,,
103510,인지컨트롤스,23800,2016,,2169071761.0,2169071761.0,415956113910.0,4714044686.0,,,,8646609759.0,,,,,,,11634269994.0,11634269994.0,436482370987.0,13363893498.0,,,,12140905316.0,,,,,
103510,인지컨트롤스,23800,2017,,-1646715569.0,-1646715569.0,379740224460.0,-1363067377.0,,,,5586867797.0,,,,,,,2169071761.0,2169071761.0,415956113910.0,4714044686.0,,,,8646609759.0,,,,,
103510,인지컨트롤스,23800,2018,,-553124862.0,-553124862.0,367109872241.0,1398372563.0,,,,11363252939.0,,,,,,,-1646715569.0,-1646715569.0,379740224460.0,-1363067377.0,,,,5586867797.0,,,,,
103510,인지컨트롤스,23800,2019,,2447136963.0,2447136963.0,354437929754.0,3661302655.0,,,,10211529896.0,,,,,,,-553124862.0,-553124862.0,367109872241.0,1398372563.0,,,,11363252939.0,,,,,
103510,인지컨트롤스,23800,2020,,-2836771047.0,-2836771047.0,311644984631.0,-1342252594.0,,,,-823808576.0,,,,,,,42280564.0,42280564.0,354437929754.0,2006012625.0,,,,10211529896.0,,,,,
103510,인지컨트롤스,23800,2021,,6822587375.0,6822587375.0,331623366657.0,6996586473.0,,,,3795498615.0,,,,,,,-2836771047.0,-2836771047.0,311644984631.0,-1342252594.0,,,,-823808576.0,,,,,
103510,인지컨트롤스,23800,2022,,8265739473.0,8265739473.0,382118463591.0,9783063385.0,,,,12137395500.0,,,,,,,6822587375.0,6822587375.0,331623366657.0,6996586473.0,,,,3795498615.0,,,,,
103510,인지컨트롤스,23800,2023,,11449115981.0,11449115981.0,407395094588.0,13054366362.0,,,,15378124314.0,,,,10480218022.0,,,8265739473.0,8265739473.0,382118463591.0,9783063385.0,,,,12137395500.0,,,,10189599883.0,
103547,우진비앤지,18620,2015,,352764170.0,352764170.0,23506552575.0,43656520.0,,,,-1119418.0,,,,,,,821343127.0,821343127.0,22086598893.0,707648020.0,,,,852821051.0,,,,,
103547,우진비앤지,18620,2016,,175430222.0,175430222.0,24235437425.0,155918585.0,,,,125824723.0,,,,,,,352764170.0,352764170.0,23506552575.0,43656520.0,,,,-1119418.0,,,,,
