,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),비유동자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자본금(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),부채(*)(IFRS)(천원),비유동부채 (*)(IFRS)(천원),유동부채(*)(IFRS)(천원),현금및현금성자산(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),기초 현금및현금성자산(IFRS)(천원),기말 현금및현금성자산(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출총이익(손실)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),매출원가(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),재고자산(*)(IFRS)(천원),매출채권(IFRS)(천원),매출채권 및 기타유동채권(*)(IFRS)(천원),상장폐지일
5726,(주)씨엔티드림,286000 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/10/07
5727,(주)씨엔티드림,286000 ,2023/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/10/07
5757,(주)씨이랩,189330 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
5758,(주)씨이랩,189330 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
5759,(주)씨이랩,189330 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5760,(주)씨이랩,189330 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5761,(주)씨이랩,189330 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
5762,(주)씨이랩,189330 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
5787,(주)씨케이솔루션,480370 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5788,(주)씨케이솔루션,480370 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5789,(주)씨케이솔루션,480370 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
5790,(주)씨케이솔루션,480370 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
5791,(주)씨케이솔루션,480370 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
5792,(주)씨케이솔루션,480370 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
5795,(주)씨티네트웍스,189540 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/05/12
5796,(주)씨티네트웍스,189540 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/05/12
5797,(주)씨티네트웍스,189540 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/05/12
5798,(주)씨티네트웍스,189540 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/05/12
5799,(주)씨티네트웍스,189540 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/05/12
5800,(주)씨티네트웍스,189540 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/05/12
5811,(주)씨티알모빌리티,308170 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
5812,(주)씨티알모빌리티,308170 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
5813,(주)씨티알모빌리티,308170 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5866,(주)아모그린텍,125210 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
5867,(주)아모그린텍,125210 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
5868,(주)아모그린텍,125210 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5896,(주)아모센스,357580 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
5956,(주)아셈스,136410 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
5957,(주)아셈스,136410 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
5958,(주)아셈스,136410 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5959,(주)아셈스,136410 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
5960,(주)아셈스,136410 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
5975,(주)아스테라시스,450950 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
5976,(주)아스테라시스,450950 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
5989,(주)아스플로,159010 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
5990,(주)아스플로,159010 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
5991,(주)아스플로,159010 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
5992,(주)아스플로,159010 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6061,(주)아이비김영,339950 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6066,(주)아이비젼웍스,469750 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6067,(주)아이비젼웍스,469750 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
6081,(주)아이스크림미디어,461300 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
6082,(주)아이스크림미디어,461300 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
6083,(주)아이스크림미디어,461300 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6084,(주)아이스크림미디어,461300 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6085,(주)아이스크림미디어,461300 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6086,(주)아이스크림미디어,461300 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6087,(주)아이스크림미디어,461300 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
6088,(주)아이스크림미디어,461300 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
6091,(주)아이스크림에듀,289010 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
6092,(주)아이스크림에듀,289010 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
6093,(주)아이스크림에듀,289010 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6094,(주)아이스크림에듀,289010 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6112,(주)아이씨에이치,368600 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6113,(주)아이씨에이치,368600 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6114,(주)아이씨에이치,368600 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6119,(주)아이씨티케이,456010 ,2018/09,,,,,,,,,,,,,,,,,,,,,,,,,
6120,(주)아이씨티케이,456010 ,2019/09,,,,,,,,,,,,,,,,,,,,,,,,,
6121,(주)아이씨티케이,456010 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6122,(주)아이씨티케이,456010 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
6136,(주)아이언디바이스,464500 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
6137,(주)아이언디바이스,464500 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
6149,(주)아이에스티이,212710 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6150,(주)아이에스티이,212710 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6151,(주)아이에스티이,212710 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6152,(주)아이에스티이,212710 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6153,(주)아이에스티이,212710 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
6154,(주)아이에스티이,212710 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
6155,(주)아이에스티이,212710 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
6177,(주)아이엘,307180 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6215,(주)아이엠티,451220 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
6216,(주)아이엠티,451220 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
6260,(주)아이퀘스트,262840 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
6261,(주)아이퀘스트,262840 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6262,(주)아이퀘스트,262840 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6263,(주)아이퀘스트,262840 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6319,(주)아이티아이즈,372800 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6320,(주)아이티아이즈,372800 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6335,(주)아이패밀리에스씨,114840 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
6336,(주)아이패밀리에스씨,114840 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
6337,(주)아이패밀리에스씨,114840 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6338,(주)아이패밀리에스씨,114840 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6339,(주)아이패밀리에스씨,114840 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6340,(주)아이패밀리에스씨,114840 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6367,(주)아크솔루션스,203690 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
6383,(주)아티스트스튜디오,200350 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
6384,(주)아티스트스튜디오,200350 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
6393,(주)아티스트컴퍼니,321820 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
6394,(주)아티스트컴퍼니,321820 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
6395,(주)아티스트컴퍼니,321820 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6396,(주)아티스트컴퍼니,321820 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6397,(주)아티스트컴퍼니,321820 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6423,(주)알로이스,271400 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2019/10/01
6424,(주)알로이스,271400 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2019/10/01
6425,(주)알로이스,271400 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2019/10/01
6427,(주)알로이스,297570 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6443,(주)알멕,354320 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
6444,(주)알멕,354320 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
6445,(주)알멕,354320 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6446,(주)알멕,354320 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6447,(주)알멕,354320 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6448,(주)알멕,354320 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6453,(주)알비더블유,361570 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6454,(주)알비더블유,361570 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6545,(주)알피바이오,314140 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6546,(주)알피바이오,314140 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6547,(주)알피바이오,314140 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6548,(주)알피바이오,314140 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6553,(주)압타머사이언스,291650 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6554,(주)압타머사이언스,291650 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6561,(주)앙츠,267810 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6562,(주)앙츠,267810 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6563,(주)앙츠,267810 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6564,(주)앙츠,267810 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6565,(주)앙츠,267810 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6566,(주)앙츠,267810 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6567,(주)앙츠,267810 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6568,(주)앙츠,267810 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6569,(주)애니플러스,310200 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6570,(주)애니플러스,310200 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6581,(주)애드바이오텍,179530 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
6582,(주)애드바이오텍,179530 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6583,(주)애드바이오텍,179530 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6584,(주)애드바이오텍,179530 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6627,(주)앱코,129890 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6628,(주)앱코,129890 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6629,(주)앱코,129890 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6635,(주)앱트뉴로사이언스,270520 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6636,(주)앱트뉴로사이언스,270520 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6637,(주)앱트뉴로사이언스,270520 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6652,(주)어스앤에어로스페이스,263540 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/11/06
6691,(주)에르코스농업회사법인,435570 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6692,(주)에르코스농업회사법인,435570 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6693,(주)에르코스농업회사법인,435570 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6694,(주)에르코스농업회사법인,435570 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6695,(주)에르코스농업회사법인,435570 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
6696,(주)에르코스농업회사법인,435570 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
6697,(주)에르코스농업회사법인,435570 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
6724,(주)에스바이오메딕스,304360 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6725,(주)에스바이오메딕스,304360 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6732,(주)에스비비테크,389500 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
6733,(주)에스비비테크,389500 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
6734,(주)에스비비테크,389500 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6735,(주)에스비비테크,389500 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6800,(주)에스앤디,260970 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
6801,(주)에스앤디,260970 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
6802,(주)에스앤디,260970 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6803,(주)에스앤디,260970 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6804,(주)에스앤디,260970 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6805,(주)에스앤디,260970 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6850,(주)에스에이엠지엔터테인먼트,419530 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
6851,(주)에스에이엠지엔터테인먼트,419530 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
6852,(주)에스에이엠지엔터테인먼트,419530 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6853,(주)에스에이엠지엔터테인먼트,419530 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6854,(주)에스에이엠지엔터테인먼트,419530 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6855,(주)에스에이엠지엔터테인먼트,419530 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6932,(주)에스엘테라퓨틱스,258540 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/05/07
6933,(주)에스엘테라퓨틱스,258540 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/05/07
6934,(주)에스엘테라퓨틱스,258540 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/05/07
6935,(주)에스엘테라퓨틱스,258540 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/05/07
6936,(주)에스엘테라퓨틱스,258540 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/05/07
6937,(주)에스엘테라퓨틱스,258540 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/05/07
6938,(주)에스엘테라퓨틱스,258540 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/05/07
6939,(주)에스엘테라퓨틱스,258540 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/05/07
6940,(주)에스엘테라퓨틱스,258540 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/05/07
6941,(주)에스엘테라퓨틱스,258540 ,2023/12,,,,,,,,,,,,,,,,,,,,,,,,,2025/05/07
6962,(주)에스엠비나,299670 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/08/16
6963,(주)에스엠비나,299670 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/08/16
6964,(주)에스엠비나,299670 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/08/16
6965,(주)에스엠비나,299670 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/08/16
6970,(주)에스엠비나,299670 ,2023/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/08/16
6971,(주)에스엠씨지,460870 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
6972,(주)에스엠씨지,460870 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
6973,(주)에스엠씨지,460870 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
6974,(주)에스엠씨지,460870 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
6975,(주)에스엠씨지,460870 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
6976,(주)에스엠씨지,460870 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
6977,(주)에스엠씨지,460870 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
6978,(주)에스엠씨지,460870 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
7012,(주)에스와이이노베이션,194860 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2017/04/12
7013,(주)에스와이이노베이션,194860 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2017/04/12
7014,(주)에스와이제이,251540 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/09/07
7015,(주)에스와이제이,251540 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/09/07
7016,(주)에스와이제이,251540 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2018/09/07
7027,(주)에스제이그룹,306040 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
7028,(주)에스제이그룹,306040 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7091,(주)에스지헬스케어,398120 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
7092,(주)에스지헬스케어,398120 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
7093,(주)에스지헬스케어,398120 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7094,(주)에스지헬스케어,398120 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
7095,(주)에스지헬스케어,398120 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
7096,(주)에스지헬스케어,398120 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
7097,(주)에스지헬스케어,398120 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
7098,(주)에스지헬스케어,398120 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
7100,(주)에스케이씨에스,224020 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/03/29
7101,(주)에스케이씨에스,224020 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/03/29
7102,(주)에스케이씨에스,224020 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/03/29
7103,(주)에스케이씨에스,224020 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/03/29
7110,(주)에스켐,475660 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
7111,(주)에스켐,475660 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
7112,(주)에스켐,475660 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
7170,(주)에스피시스템스,317830 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
7171,(주)에스피시스템스,317830 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
7172,(주)에스피시스템스,317830 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
7173,(주)에스피시스템스,317830 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7210,(주)에어레인,163280 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
7211,(주)에어레인,163280 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,
7294,(주)에이아이코리아,364950 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7295,(주)에이아이코리아,364950 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
7296,(주)에이아이코리아,364950 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
7297,(주)에이아이코리아,364950 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
7314,(주)에이엘티,172670 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
7315,(주)에이엘티,172670 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
7316,(주)에이엘티,172670 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
7317,(주)에이엘티,172670 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7318,(주)에이엘티,172670 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
7319,(주)에이엘티,172670 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
7320,(주)에이엘티,172670 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
7325,(주)에이직랜드,445090 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
7326,(주)에이직랜드,445090 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
7336,(주)에이치브이엠,295310 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
7337,(주)에이치브이엠,295310 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
7338,(주)에이치브이엠,295310 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
7339,(주)에이치브이엠,295310 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7340,(주)에이치브이엠,295310 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
7341,(주)에이치브이엠,295310 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
7342,(주)에이치브이엠,295310 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
7343,(주)에이치브이엠,295310 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,
7376,(주)에이치앤아이,103650 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2016/07/14
7377,(주)에이치앤아이,103650 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2016/07/14
7408,(주)에이치와이티씨,148930 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
7409,(주)에이치와이티씨,148930 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
7410,(주)에이치와이티씨,148930 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
7411,(주)에이치와이티씨,148930 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7412,(주)에이치와이티씨,148930 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
7413,(주)에이치와이티씨,148930 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
7442,(주)에이치피에스피,403870 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7443,(주)에이치피에스피,403870 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
7444,(주)에이치피에스피,403870 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
7445,(주)에이치피에스피,403870 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
7449,(주)에이치피오,357230 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
7450,(주)에이치피오,357230 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
7451,(주)에이치피오,357230 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
7452,(주)에이치피오,357230 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7453,(주)에이치피오,357230 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
7454,(주)에이치피오,357230 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
7509,(주)에이프로,262260 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
7510,(주)에이프로,262260 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
7511,(주)에이프로,262260 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7543,(주)에이플러스에셋어드바이저,244920 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
7544,(주)에이플러스에셋어드바이저,244920 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
7545,(주)에이플러스에셋어드바이저,244920 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
7546,(주)에이플러스에셋어드바이저,244920 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7547,(주)에이플러스에셋어드바이저,244920 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
7553,(주)에이피알,278470 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
7554,(주)에이피알,278470 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
7555,(주)에이피알,278470 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7556,(주)에이피알,278470 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
7586,(주)에치에프알,230240 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,
7587,(주)에치에프알,230240 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
7588,(주)에치에프알,230240 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7624,(주)에코아이,448280 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,
7625,(주)에코아이,448280 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7626,(주)에코아이,448280 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
7627,(주)에코아이,448280 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,
7628,(주)에코아이,448280 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,
7632,(주)에코앤드림,101360 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,
7652,(주)에코프로머티리얼즈,450080 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,
7653,(주)에코프로머티리얼즈,450080 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,
