,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),비유동자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자본금(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),부채(*)(IFRS)(천원),비유동부채 (*)(IFRS)(천원),유동부채(*)(IFRS)(천원),현금및현금성자산(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),기초 현금및현금성자산(IFRS)(천원),기말 현금및현금성자산(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출총이익(손실)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),매출원가(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),재고자산(*)(IFRS)(천원),매출채권(IFRS)(천원),매출채권 및 기타유동채권(*)(IFRS)(천원),상장폐지일
14773,(주)한프,066110 ,2015/12,47690811.0,25174755.0,22516056.0,29079490.0,12908567.0,-9034170.0,18611320.0,2911419.0,15699901.0,125705.0,-1895802.0,-323537.0,2104219.0,240365.0,125705.0,22720476.0,4025412.0,2796203.0,1229209.0,18695064.0,8380212.0,6525568.0,15182346.0,11621528.0,2022/04/06
14774,(주)한프,066110 ,2016/12,85885371.0,67864696.0,18020675.0,44792862.0,13372250.0,-13416599.0,41092509.0,15831989.0,25260521.0,1045492.0,2480789.0,-43869492.0,42322949.0,125705.0,1045492.0,16129918.0,1138324.0,4465033.0,-3326709.0,14991593.0,-4017691.0,4418628.0,8677465.0,8913820.0,2022/04/06
14775,(주)한프,066110 ,2017/12,89518293.0,63550891.0,25967403.0,46223116.0,16214685.0,-26677154.0,43295178.0,15453785.0,27841393.0,3756850.0,-4782777.0,-8086244.0,15613410.0,1045492.0,3756850.0,13036483.0,225703.0,6025872.0,-5800169.0,12810780.0,-13013529.0,3570281.0,7128140.0,9056095.0,2022/04/06
14776,(주)한프,066110 ,2018/12,68302439.0,55716434.0,12586006.0,34634451.0,22722204.0,-55908067.0,33667988.0,1283045.0,32384943.0,3938942.0,-12824139.0,8738646.0,4268097.0,3756850.0,3938942.0,7911927.0,-1932179.0,13343580.0,-15275759.0,9844106.0,-29148218.0,2641173.0,4782388.0,3824952.0,2022/04/06
14777,(주)한프,066110 ,2019/12,70824358.0,58466891.0,12357467.0,26658071.0,26399800.0,-75406985.0,44166287.0,1556003.0,42610285.0,227945.0,-2122766.0,-18116587.0,16528174.0,3938942.0,227945.0,5344660.0,1609547.0,6285144.0,-4675597.0,3735113.0,-19489496.0,1352706.0,4652573.0,2363971.0,2022/04/06
14778,(주)한프,066110 ,2020/12,49129018.0,43501107.0,5627912.0,12925582.0,26399800.0,-87969294.0,36203436.0,1750997.0,34452439.0,455454.0,-2769211.0,10330503.0,-7332363.0,227945.0,455454.0,1661079.0,-670909.0,2521517.0,-3192426.0,2331988.0,-4890500.0,1183719.0,3907839.0,2841166.0,2022/04/06
14779,(주)한프,066110 ,2021/12,42210678.0,29491255.0,12719423.0,39777984.0,38422136.0,-92842889.0,2432694.0,1386330.0,1046364.0,8204584.0,-14035250.0,25856248.0,-4071868.0,455454.0,8204584.0,3243194.0,161603.0,4559071.0,-4397467.0,3081590.0,-4619978.0,549420.0,5472361.0,3510704.0,2022/04/06
14790,(주)한화갤러리아타임월드,027390 ,2014/12,408456986.0,380219682.0,28237304.0,283789700.0,30000000.0,224498374.0,124667286.0,27833859.0,96833427.0,6064979.0,25111569.0,-22026397.0,-6801973.0,9805604.0,6064979.0,160265488.0,123945558.0,90548753.0,33396805.0,36319930.0,24456888.0,6650022.0,9584115.0,10046531.0,2020/04/16
14791,(주)한화갤러리아타임월드,027390 ,2015/12,511810074.0,419118356.0,92691717.0,280190150.0,30000655.0,227169054.0,231619923.0,86301052.0,145318871.0,58537284.0,37573470.0,-48416911.0,63275321.0,6064979.0,58537284.0,168887745.0,130158652.0,114557603.0,15601049.0,38729093.0,8514490.0,13808029.0,10874441.0,12305005.0,2020/04/16
14792,(주)한화갤러리아타임월드,027390 ,2016/12,483988523.0,412894168.0,71094355.0,245873760.0,30000655.0,203162810.0,238114763.0,70144017.0,167970746.0,2698876.0,-38552872.0,-38137605.0,20918940.0,58537284.0,2698876.0,284781001.0,204309381.0,216607344.0,-12297964.0,80471620.0,-18654038.0,34509406.0,13991834.0,22695771.0,2020/04/16
14793,(주)한화갤러리아타임월드,027390 ,2017/12,489307611.0,390105860.0,99201751.0,240954777.0,30000655.0,193345179.0,248352834.0,42209475.0,206143358.0,30039790.0,6419691.0,11495814.0,9529538.0,2698876.0,30039790.0,330703011.0,195220528.0,202485927.0,-7265399.0,135482482.0,-10677773.0,37997241.0,14576083.0,24203266.0,2020/04/16
14794,(주)한화갤러리아타임월드,027390 ,2018/12,451803074.0,328438880.0,123364194.0,219904167.0,30000655.0,199573021.0,231898907.0,60579888.0,171319019.0,43105010.0,-2449660.0,30038502.0,-14539205.0,30039790.0,43105010.0,332681412.0,185221792.0,184462235.0,759557.0,147459620.0,9548556.0,52062049.0,15231258.0,23936443.0,2020/04/16
14795,(주)한화갤러리아타임월드,027390 ,2019/12,348473782.0,286999023.0,61474759.0,123348548.0,30000655.0,126384432.0,225125235.0,39471861.0,185653374.0,40661344.0,53768151.0,-25550498.0,-30593088.0,43105010.0,40661344.0,142433417.0,119415419.0,90744231.0,28671188.0,23017998.0,-69923656.0,2325568.0,12770770.0,15188976.0,2020/04/16
14796,(주)해피드림,065180 ,2014/12,58604145.0,56714570.0,1889574.0,31346757.0,19135118.0,-18346455.0,27257388.0,11889045.0,15368343.0,21763.0,875346.0,-2597579.0,3192627.0,40120.0,21763.0,13558751.0,2575123.0,2302354.0,272769.0,10983628.0,-4256032.0,422750.0,753792.0,622031.0,2015/05/04
14807,(주)행남사,008800 ,2014/12,50065606.0,16111702.0,33953904.0,28290293.0,30194890.0,-964700.0,21775313.0,770194.0,21005120.0,273534.0,-795310.0,970605.0,-241714.0,339953.0,273534.0,44849441.0,3972009.0,5082752.0,-1110743.0,40877432.0,-1421113.0,11592838.0,18899023.0,18876890.0,2021/06/07
14808,(주)행남사,008800 ,2015/12,51234051.0,18146502.0,33087548.0,31566149.0,31153890.0,-566326.0,19667902.0,5044656.0,14623246.0,158453.0,-1483216.0,-1660880.0,3029016.0,273534.0,158453.0,39073400.0,4456876.0,4213158.0,243718.0,34616525.0,590536.0,14114938.0,16071217.0,16328378.0,2021/06/07
14809,(주)행남사,008800 ,2016/12,54094698.0,21351881.0,32742817.0,20267773.0,34422445.0,-23420842.0,33826925.0,13205891.0,20621034.0,272133.0,-1764019.0,-21892811.0,23770510.0,158453.0,272133.0,27950372.0,2423844.0,6436214.0,-4012370.0,25526527.0,-22778906.0,12841168.0,12636702.0,12727943.0,2021/06/07
14810,(주)행남사,008800 ,2017/12,48899395.0,18943495.0,29955899.0,29003305.0,56931525.0,-46071321.0,19896089.0,2266167.0,17629922.0,637479.0,-5228404.0,-13241383.0,18835132.0,272133.0,637479.0,15317216.0,-1321396.0,7534196.0,-8855591.0,16638612.0,-22579033.0,10571849.0,9775552.0,6707752.0,2021/06/07
14811,(주)행남사,008800 ,2018/12,97948943.0,45154380.0,52794563.0,59312157.0,15940925.0,-5347784.0,38636786.0,608984.0,38027802.0,31511384.0,-5963295.0,-6098372.0,42329107.0,637479.0,31511384.0,8673759.0,-8308265.0,7170632.0,-15478897.0,16982024.0,-11304154.0,1825312.0,7591079.0,1608326.0,2021/06/07
14812,(주)행남사,008800 ,2019/12,44861059.0,31553797.0,13307261.0,32087032.0,22814172.0,-40942073.0,12774027.0,494418.0,12279608.0,4523384.0,-10020334.0,19088762.0,-3765755.0,31511384.0,4523384.0,6667941.0,299552.0,3513441.0,-3213889.0,6368390.0,-35590900.0,240378.0,8069611.0,2917198.0,2021/06/07
14813,(주)행남사,008800 ,2020/12,31152836.0,24665448.0,6487387.0,19168750.0,22814172.0,-52857478.0,11984086.0,1543325.0,10440761.0,5601202.0,2258205.0,1664261.0,-2475085.0,4153928.0,5601202.0,2646801.0,229418.0,3365921.0,-3136502.0,2417382.0,-4485121.0,162149.0,856975.0,630909.0,2021/06/07
15055,(주)화신테크,086250 ,2014/12,76065738.0,54939137.0,21126601.0,43711999.0,4850000.0,31682309.0,32353739.0,11543686.0,20810053.0,136987.0,-3992763.0,-21164847.0,10798487.0,14496111.0,136987.0,45610992.0,5872519.0,4456238.0,1416282.0,39738472.0,2372640.0,21167.0,5882547.0,15046091.0,2021/08/31
15056,(주)화신테크,086250 ,2015/12,81876642.0,54414170.0,27462472.0,42986882.0,4850000.0,30983278.0,38889760.0,15901200.0,22988560.0,2354747.0,-4686441.0,-756459.0,7660660.0,136987.0,2354747.0,48486851.0,5210468.0,5057467.0,153002.0,43276382.0,-235626.0,49385.0,5060036.0,19863242.0,2021/08/31
15057,(주)화신테크,086250 ,2016/12,69810589.0,34267504.0,35543085.0,29331586.0,4850000.0,17199300.0,40479003.0,16671256.0,23807747.0,4351399.0,-270975.0,153737.0,2103556.0,2354747.0,4351399.0,32797975.0,2968907.0,4710398.0,-1741491.0,29829068.0,-13706328.0,10526.0,5512644.0,17874875.0,2021/08/31
15058,(주)화신테크,086250 ,2017/12,66704035.0,33222598.0,33481437.0,27444255.0,4850000.0,15311970.0,39259780.0,14493731.0,24766049.0,2924456.0,3999281.0,-323182.0,-5099709.0,4351399.0,2924456.0,34360710.0,4791881.0,4647294.0,144587.0,29568829.0,-1887330.0,5038.0,2536480.0,15595030.0,2021/08/31
15059,(주)화신테크,086250 ,2018/12,55260145.0,35726733.0,19533412.0,21101397.0,4850000.0,10843736.0,34158748.0,10102290.0,24056457.0,171337.0,-306451.0,8623204.0,-11070808.0,2925392.0,171337.0,25882528.0,-412535.0,4753612.0,-5166148.0,26295063.0,-7512377.0,7021.0,1981564.0,1912901.0,2021/08/31
15060,(주)화신테크,086250 ,2020/12,46883354.0,38372178.0,8511177.0,22314558.0,15405087.0,-68487885.0,24568797.0,0.0,24568797.0,3033278.0,-8157017.0,-12031181.0,20684995.0,2536481.0,3033278.0,3739069.0,-611363.0,7254095.0,-7865458.0,4350432.0,-8479139.0,1510.0,351091.0,369961.0,2021/08/31
15081,(주)화진,134780 ,2014/12,91483242.0,59018266.0,32464976.0,63905448.0,6165000.0,42238029.0,27577794.0,11477549.0,16100245.0,9017659.0,7971386.0,-8954189.0,1665539.0,8334296.0,9017659.0,76641616.0,16465750.0,7013788.0,9451962.0,60175865.0,9201339.0,3357274.0,16438847.0,18137028.0,2020/07/02
15082,(주)화진,134780 ,2015/12,97435386.0,60132258.0,37303128.0,68631685.0,6165000.0,47388526.0,28803701.0,15504877.0,13298824.0,7153293.0,13772509.0,-18244165.0,2538856.0,9017659.0,7153293.0,78440289.0,15347558.0,8433106.0,6914451.0,63092732.0,7026473.0,3217737.0,13842862.0,14540041.0,2020/07/02
15083,(주)화진,134780 ,2016/12,99329922.0,57164252.0,42165671.0,70813211.0,6165000.0,50530028.0,28516711.0,13275108.0,15241603.0,13802201.0,13119694.0,-2427457.0,-4143972.0,7153293.0,13802201.0,77514373.0,13817107.0,7876201.0,5940905.0,63697267.0,5580889.0,3368931.0,11903473.0,12659303.0,2020/07/02
15084,(주)화진,134780 ,2017/12,87373133.0,57509285.0,29863848.0,52743940.0,12019724.0,34812408.0,34629194.0,14520293.0,20108900.0,5530112.0,7423029.0,-19417643.0,3936955.0,13802201.0,5530112.0,62724240.0,10856097.0,7995092.0,2861005.0,51868143.0,-14531484.0,2977916.0,9323259.0,9785677.0,2020/07/02
15085,(주)화진,134780 ,2018/12,61793616.0,45149480.0,16644136.0,11552394.0,12019724.0,-2281253.0,50241222.0,12026963.0,38214259.0,3100249.0,2813108.0,-18607569.0,13364600.0,5530112.0,3100249.0,58421587.0,7700119.0,9400411.0,-1700292.0,50721469.0,-38890660.0,3022932.0,9247038.0,9083370.0,2020/07/02
15086,(주)화진,134780 ,2019/12,49199761.0,35721241.0,13478519.0,1307451.0,12019724.0,-12518663.0,47892310.0,2945313.0,44946997.0,3253172.0,1959848.0,3076200.0,-4883125.0,3100249.0,3253172.0,45076635.0,6213753.0,6768892.0,-555139.0,38862883.0,-10402241.0,2927481.0,5673993.0,5591309.0,2020/07/02
15134,(주)휴럼,284420 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2021/07/27
15135,(주)휴럼,284420 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2021/07/27
15136,(주)휴럼,284420 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2021/07/27
